_id,STATION,SITE_CODE,STNAME,WELL_NAME,LATITUDE,LONGITUDE,LLDATUM,POSACC,ELEV,ELEVDATUM,ELEVACC,COUNTY_NAME,BASIN_CODE,BASIN_NAME,WELL_DEPTH,WELL_USE,WELL_TYPE,WCR_NO,WDL,COMMENT
437,21N02E26E005M,396468N1217263W003,BUT_26E005M screen interval 265 to 290 bgs,Screen: 265-290 ft,39.646778000,-121.726248000,NAD83,"GPS, 10m",182.270,,R.L. AT SURFACE,Butte,5-021.57,Vina,315.00000,Observation,Part of a nested/multi-completion well,WCR2007-008015,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N02E26E005M,Pentz Observation Well Interm. Shallow Zone
438,21N02E26E006M,396468N1217263W004,BUT_26E006M screened interval 105 to 150,Screen: 105-150 ft,39.646778000,-121.726248000,NAD83,"GPS, 10m",182.270,,R.L. AT SURFACE,Butte,5-021.57,Vina,179.00000,Observation,Part of a nested/multi-completion well,WCR2007-008015,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N02E26E006M,Pentz Observation Well Shallow Zone
439,21N02E30L001M,396422N1217994W001,BUT_30L001M screen interval unknown,Screen: Unknown,39.642219000,-121.799417000,NAD83,"GPS, 10m",159.330,,EST.CONTOUR 4-8M.,Butte,5-021.57,Vina,317.00000,Residential,Single Well,2926,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N02E30L001M,
440,21N02W01F001M,397043N1220387W001,GLE_01F001M screen interval 547 to 557 bgs,Screen: 547-557 ft,39.704336000,-122.038614000,NAD83,Unknown,160.880,,Unknown,Glenn,5-021.52,Colusa,600.00000,Observation,Part of a nested/multi-completion well,726740,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N02W01F001M,
441,21N02W01F002M,397043N1220387W002,GLE_01F002M screen interval 297 to 307 bgs,Screen: 297-307 ft,39.704336000,-122.038614000,NAD83,Unknown,160.880,,Unknown,Glenn,5-021.52,Colusa,385.00000,Observation,Part of a nested/multi-completion well,726740,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N02W01F002M,
442,21N02W01F003M,397043N1220386W001,GLE_01F003M screen interval 109 to 119 bgs,Screen: 109-119 ft,39.704328000,-122.038559000,NAD83,Unknown,160.880,,Unknown,Glenn,5-021.52,Colusa,124.00000,Observation,Part of a nested/multi-completion well,726741,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N02W01F003M,
443,21N02W01F004M,397043N1220386W002,GLE_01F004M screen interval 55 to 65 bgs,Screen: 55-65 ft,39.704328000,-122.038559000,NAD83,Unknown,160.880,,Unknown,Glenn,5-021.52,Colusa,75.00000,Observation,Part of a nested/multi-completion well,726741,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N02W01F004M,
444,21N02W04G002M,397033N1220910W001,GLE_04G002M screen interval 928 to 938 bgs,Screen: 928-938 ft,39.703325000,-122.091003000,NAD83,Unknown,178.410,,Unknown,Glenn,5-021.52,Colusa,964.00000,Observation,Part of a nested/multi-completion well,WCR2006-008683,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N02W04G002M,
445,21N02W04G003M,397033N1220910W002,GLE_04G003M screen interval 673 to 703 bgs,Screen: 673-703 ft,39.703325000,-122.091003000,NAD83,Unknown,178.410,,Unknown,Glenn,5-021.52,Colusa,715.00000,Observation,Part of a nested/multi-completion well,WCR2006-008683,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N02W04G003M,
446,21N02W04G004M,397033N1220910W003,GLE_04G004M screen interval 269 to 279 bgs,Screen: 269-279 ft,39.703325000,-122.091003000,NAD83,Unknown,178.410,,Unknown,Glenn,5-021.52,Colusa,289.00000,Observation,Part of a nested/multi-completion well,WCR2006-008683,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N02W04G004M,
447,21N02W04G005M,397033N1220910W004,GLE_04G005M screen interval 57 to 67 bgs,Screen: 57-67 ft,39.703325000,-122.091003000,NAD83,Unknown,178.410,,Unknown,Glenn,5-021.52,Colusa,99.00000,Observation,Part of a nested/multi-completion well,WCR2006-008683,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N02W04G005M,
448,21N02W05M001M,397008N1221208W001,GLE_05M001M screen interval 442 to 452 bgs,Screen: 442-452 ft,39.700787000,-122.120764000,NAD83,Unknown,188.930,,Unknown,Glenn,5-021.52,Colusa,490.00000,Observation,Part of a nested/multi-completion well,WCR2002-009839,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N02W05M001M,
449,21N02W05M002M,397008N1221208W002,GLE_05M002M screen interval 122 to 132 bgs,Screen: 122-132 ft,39.700787000,-122.120764000,NAD83,Unknown,188.930,,Unknown,Glenn,5-021.52,Colusa,153.00000,Observation,Part of a nested/multi-completion well,WCR2002-009839,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N02W05M002M,
450,21N02W05M003M,397008N1221208W003,GLE_05M003M screen interval 44 to 54 bgs,Screen: 44-54 ft,39.700787000,-122.120764000,NAD83,Unknown,188.930,,Unknown,Glenn,5-021.52,Colusa,75.00000,Observation,Part of a nested/multi-completion well,WCR2002-009839,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N02W05M003M,
451,21N02W05M004M,397003N1221207W001,GLE_05M004M screen interval 36 to 56 bgs,Screen: 36-56 ft,39.700787000,-122.120764000,NAD83,Unknown,191.830,,Unknown,Glenn,5-021.52,Colusa,85.00000,Unknown,Unknown,801444,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N02W05M004M,
452,21N02W05M005M,397008N1221208W004,GLE_05M005M screen interval 30 to 35 bgs,Screen: 30-35 ft,39.700787000,-122.120764000,NAD83,Unknown,190.620,,Unknown,Glenn,5-021.52,Colusa,76.00000,Unknown,Unknown,801437,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N02W05M005M,
453,21N02W25L001M,396423N1220366W001,GLE_25L001M screen interval unknown,Screen: Unknown,39.642300000,-122.036600000,NAD83,Unknown,142.390,,Unknown,Glenn,5-021.52,Colusa,,Irrigation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N02W25L001M,
454,21N02W33M001M,396299N1221007W001,GLE_33M001M screen interval 869 to 890 bgs,Screen: 869-890 ft,39.629906000,-122.100662000,NAD83,Unknown,149.000,,Unknown,Glenn,5-021.52,Colusa,929.00000,Observation,Part of a nested/multi-completion well,WCR2002-009790,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N02W33M001M,
455,21N02W33M002M,396299N1221007W002,GLE_33M002M screen interval 540 to 550 bgs,Screen: 540-550 ft,39.629906000,-122.100662000,NAD83,Unknown,149.000,,Unknown,Glenn,5-021.52,Colusa,577.00000,Observation,Part of a nested/multi-completion well,WCR2002-009790,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N02W33M002M,
456,21N02W33M003M,396299N1221007W003,GLE_33M003M screen interval 140 to 150 bgs,Screen: 140-150 ft,39.629906000,-122.100662000,NAD83,Unknown,149.000,,Unknown,Glenn,5-021.52,Colusa,171.00000,Observation,Part of a nested/multi-completion well,WCR2002-009790,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N02W33M003M,
457,21N02W36A001M,396352N1220330W001,GLE_36A001M screen interval 190 to 600 bgs,Screen: 190-600 ft,39.635511000,-122.033062000,NAD83,Unknown,135.390,,Unknown,Glenn,5-021.52,Colusa,720.00000,Irrigation,Single Well,WCR1989-014954,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N02W36A001M,
458,21N02W36A002M,396355N1220331W001,GLE_36A002M screen interval 120 to 140 bgs,Screen: 120-140 ft,39.635511000,-122.033062000,NAD83,Unknown,135.390,,Unknown,Glenn,5-021.52,Colusa,155.00000,Observation,Single Well,WCR1989-014952,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N02W36A002M,
459,21N03E32B001M,396396N1216634W001,BUT_32B001M screen interval unknown,Screen: Unknown,39.639578000,-121.663376000,NAD83,"GPS, 10m",238.430,,EST.CONTOUR 4-8M.,Butte,5-021.57,Vina,57.00000,Irrigation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N03E32B001M,
460,21N03W01R002M,396963N1221406W001,GLE_01R002M screen interval 235 to 245 bgs,Screen: 235-245 ft,39.696300000,-122.140600000,NAD83,Unknown,203.320,,Unknown,Glenn,5-021.52,Colusa,255.00000,Observation,Single Well,WCR2003-009809,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N03W01R002M,
461,21N03W01R003M,396963N1221405W001,GLE_01R003M screen interval 590 to 1310 bgs,Screen: 590-1310 ft,39.696348000,-122.140542000,NAD83,Unknown,203.530,,Unknown,Glenn,5-021.52,Colusa,1360.00000,Irrigation,Single Well,726925,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N03W01R003M,
462,21N03W23C001M,396676N1221697W001,GLE_23C001M screen interval 55 to 75 bgs,Screen: 55-75 ft,39.667631560,-122.169747200,NAD83,Unknown,200.350,,Unknown,Glenn,5-021.52,Colusa,110.00000,Unknown,Unknown,801441,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N03W23C001M,
463,21N03W23D001M,396672N1221774W001,GLE_23D001M screen interval 363 to 373 bgs,Screen: 363-373 ft,39.667156000,-122.177342000,NAD83,Unknown,204.760,,Unknown,Glenn,5-021.52,Colusa,420.00000,Observation,Part of a nested/multi-completion well,WCR2002-009826,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N03W23D001M,
464,21N03W23D002M,396672N1221774W002,GLE_23D002M screen interval 142 to 170 bgs,Screen: 142-170 ft,39.667156000,-122.177342000,NAD83,Unknown,204.760,,Unknown,Glenn,5-021.52,Colusa,191.00000,Observation,Part of a nested/multi-completion well,WCR2002-009826,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N03W23D002M,
465,21N03W23D003M,396672N1221774W003,GLE_23D003M screen interval 42 to 72 bgs,Screen: 42-72 ft,39.667156000,-122.177342000,NAD83,Unknown,204.760,,Unknown,Glenn,5-021.52,Colusa,84.00000,Observation,Part of a nested/multi-completion well,WCR2002-009826,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N03W23D003M,
466,21N03W23D004M,396675N1221766W001,GLE_23D004M screen interval 48 to 68 bgs,Screen: 48-68 ft,39.667503000,-122.176598000,NAD83,Unknown,205.070,,Unknown,Glenn,5-021.52,Colusa,80.00000,Unknown,Unknown,801442,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N03W23D004M,
467,21N03W23D005M,396670N1221769W001,GLE_23D005M screen interval 46 to 66 bgs,Screen: 46-66 ft,39.666970000,-122.176876000,NAD83,Unknown,203.070,,Unknown,Glenn,5-021.52,Colusa,92.00000,Unknown,Unknown,801443,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N03W23D005M,
468,21N03W31R002M,396252N1222351W001,GLE_ 31R002M screen interval 280 to 285 bgs,Screen: Unknown,39.624656000,-122.234998000,NAD83,Unknown,185.460,,Unknown,Glenn,5-021.52,Colusa,410.00000,Unknown,Unknown,1000021E,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N03W31R002M,
469,21N03W31R003M,396252N1222351W002,GLE_ 31R003M screen interval 519 to 525 bgs,Screen: Unknown,39.624656000,-122.234998000,NAD83,Unknown,185.460,,Unknown,Glenn,5-021.52,Colusa,565.00000,Unknown,Unknown,1000021E,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N03W31R003M,
470,21N03W31R004M,396252N1222351W003,GLE_ 31R004M screen interval unknown,Screen: Unknown,39.624656000,-122.234998000,NAD83,Unknown,185.460,,Unknown,Glenn,5-021.52,Colusa,240.00000,Unknown,Unknown,1000021E,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N03W31R004M,
471,21N03W31R005M,396252N1222351W004,GLE_ 31R005M screen interval 99 to 105 bgs,Screen: Unknown,39.624656000,-122.234998000,NAD83,Unknown,185.460,,Unknown,Glenn,5-021.52,Colusa,120.00000,Unknown,Unknown,1000021E,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N03W31R005M,
472,21N03W34Q002M,396244N1221872W001,GLE_34Q002M screen interval 929 to 959 bgs,Screen: 929-959 ft,39.624339000,-122.187178000,NAD83,Unknown,166.650,,Unknown,Glenn,5-021.52,Colusa,1020.00000,Observation,Part of a nested/multi-completion well,WCR2005-009772,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N03W34Q002M,
473,21N03W34Q003M,396244N1221872W002,GLE_34Q003M screen interval 620 to 690 bgs,Screen: 620-690 ft,39.624339000,-122.187178000,NAD83,Unknown,166.650,,Unknown,Glenn,5-021.52,Colusa,720.00000,Observation,Part of a nested/multi-completion well,WCR2005-009772,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N03W34Q003M,
474,21N03W34Q004M,396244N1221872W003,GLE_34Q004M screen interval 58 to 68 bgs,Screen: 58-68 ft,39.624339000,-122.187178000,NAD83,Unknown,166.650,,Unknown,Glenn,5-021.52,Colusa,80.00000,Observation,Part of a nested/multi-completion well,WCR2005-009772,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N03W34Q004M,
475,21N04W12A001M,396972N1222533W001,GLE_12A001M screen interval 595 to 605 bgs,Screen: 595-605 ft,39.697104000,-122.253457000,NAD83,Unknown,247.880,,Unknown,Glenn,5-021.52,Colusa,640.00000,Observation,Part of a nested/multi-completion well,WCR2002-009795,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N04W12A001M,
476,21N04W12A002M,396971N1222533W001,GLE_12A002M screen interval 247 to 257 bgs,Screen: 247-257 ft,39.697104000,-122.253457000,NAD83,Unknown,247.880,,Unknown,Glenn,5-021.52,Colusa,278.00000,Observation,Part of a nested/multi-completion well,WCR2002-009795,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N04W12A002M,
477,21N04W12A003M,396971N1222535W001,Gln_12A003M screen interval 955-1050 ft bgs,Screen: 955-1050 ft,39.697092000,-122.253305000,NAD83,"GPS, 10m",247.500,,R.L. AT SURFACE,Glenn,5-021.52,Colusa,1080.00000,Observation,Part of a nested/multi-completion well,WCR2009-008237,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N04W12A003M,
478,21N04W12A004M,396971N1222535W002,GLE_12A004M screen interval 520 to 640 bgs,Screen: 520-640 ft,39.697092000,-122.253305000,NAD83,Unknown,247.500,,Unknown,Glenn,5-021.52,Colusa,659.00000,Observation,Part of a nested/multi-completion well,WCR2009-008237,https://wdl.water.ca.gov/StationDetails.aspx?Station=21N04W12A004M,
479,21S25E06K001M,361307N1193128W003,LTRID TSS U,LTRID TSS U,36.130700000,-119.312810000,,"Survey, 1m",256.860,NAVD88,R.L. AT SURFACE,Tulare,5-022.13,Tule,290.00000,Observation,Part of a nested/multi-completion well,WCR2022-006981,https://wdl.water.ca.gov/StationDetails.aspx?Station=21S25E06K001M,
480,21S25E06K002M,361307N1193128W002,LTRID TSS M,LTRID TSS M,36.130700000,-119.312810000,,"Survey, 1m",256.860,NAVD88,R.L. AT SURFACE,Tulare,5-022.13,Tule,815.00000,Observation,Part of a nested/multi-completion well,WCR2022-006981,https://wdl.water.ca.gov/StationDetails.aspx?Station=21S25E06K002M,
481,21S25E06K003M,361307N1193128W001,LTRID TSS L,LTRID TSS L,36.130700000,-119.312810000,,"Survey, 1m",256.860,NAVD88,R.L. AT SURFACE,Tulare,5-022.13,Tule,1480.00000,Observation,Part of a nested/multi-completion well,WCR2022-006981,https://wdl.water.ca.gov/StationDetails.aspx?Station=21S25E06K003M,
482,22N01E28J001M,397317N1218649W001,BUT_28J001M screen interval 460 t0 559 bgs,Screen: 460-559 ft,39.731678000,-121.864995000,NAD83,"GPS, 10m",178.870,,EST.CONTOUR 2-4M.,Butte,5-021.57,Vina,660.00000,Observation,Part of a nested/multi-completion well,WCR2023-000034,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N01E28J001M,
483,22N01E28J003M,397317N1218649W002,BUT_28J003M screen interval 200 to 279 bgs,Screen: 200-279 ft,39.731678000,-121.864995000,WGS84,"GPS, 10m",178.290,,EST.CONTOUR <2M.,Butte,5-021.57,Vina,320.00000,Observation,Part of a nested/multi-completion well,WCR2023-000034,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N01E28J003M,
484,22N01E28J005M,397317N1218649W003,BUT_28J005M screen interval 740 to 800 bgs,Screen: 740-800 ft,39.731678000,-121.864995000,WGS84,"GPS, 10m",178.890,,EST.CONTOUR <2M.,Butte,5-021.57,Vina,948.00000,Observation,Part of a nested/multi-completion well,WCR2023-000034,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N01E28J005M,
485,22N01E32E004M,397190N1218983W001,BUT_32E004M screen interval unknown,Screen: Unknown,39.718967000,-121.898284000,NAD83,Unknown,150.940,,Unknown,Butte,5-021.70,Butte,,Residential,Single Well,3825,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N01E32E004M,
486,22N01E35E001M,397182N1218432W001,BUT_35E001M screen interval 101 to 372 bgs,Screen: 101-372 ft,39.718223000,-121.843211000,NAD83,Unknown,182.330,,Unknown,Butte,5-021.57,Vina,656.00000,Irrigation,Single Well,3876,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N01E35E001M,
487,22N01W05M001M,397871N1220100W001,BUT_05M001M screen interval unknown,Screen: Unknown,39.787113000,-122.010001000,NAD83,"GPS, 10m",151.480,,EST.CONTOUR 4-8M.,Butte,5-021.57,Vina,200.00000,Irrigation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N01W05M001M,
488,22N01W19K005M,397475N1220221W001,GLE_19K005M Screen Interval 920 to 1230 bgs,Screen: 920-1230 ft,39.747504000,-122.022112000,WGS84,"GPS, 10m",155.940,,R.L. AT SURFACE,Glenn,5-021.51,Corning,1300.00000,Irrigation,Single Well,E0112768,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N01W19K005M,
489,22N01W29N001M,397263N1220105W001,Glenn_29N001M screen interval 859-1135 ft bgs.,Screen: 859-1135 ft,39.726270000,-122.010524000,NAD83,"GPS, 10m",146.250,,R.L. AT SURFACE,Glenn,5-021.51,Corning,1204.00000,Observation,Part of a nested/multi-completion well,WCR2009-008234,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N01W29N001M,
490,22N01W29N002M,397263N1220105W002,Glenn_29N002M Screened Interval 549-641 ft bgs,Screen: 549-641 ft,39.726270000,-122.010524000,NAD83,"GPS, 10m",146.250,,R.L. AT SURFACE,Glenn,5-021.51,Corning,670.00000,Observation,Part of a nested/multi-completion well,WCR2009-008234,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N01W29N002M,
491,22N01W29N003M,397263N1220105W003,Glenn_29Q003M Screened Interval 189-380 ft bgs,Screen: 189-380 ft,39.726270000,-122.010524000,NAD83,"GPS, 10m",146.250,,R.L. AT SURFACE,Glenn,5-021.51,Corning,400.00000,Observation,Part of a nested/multi-completion well,WCR2009-008234,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N01W29N003M,
492,22N01W29N004M,397263N1220105W004,Glenn_29N004M Screened Interval 99-109 ft bgs,Screen: 99-109 ft,39.726270000,-122.010524000,NAD83,"GPS, 10m",146.250,,R.L. AT SURFACE,Glenn,5-021.51,Corning,120.00000,Observation,Part of a nested/multi-completion well,WCR2009-008234,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N01W29N004M,
493,22N02E30C002M,397383N1217982W001,BUT_30C002M screen interval 90 to 190 bgs,Screen: 90-190 ft,39.738267000,-121.798145000,NAD83,Unknown,243.630,,Unknown,Butte,5-021.57,Vina,203.00000,Observation,Single Well,WCR2001-008942,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N02E30C002M,
494,22N02W01N001M,397836N1220461W001,GLE_01N001M screen interval 812 to 1050 bgs,Screen: 812-1050 ft,39.783564000,-122.046138000,NAD83,Unknown,159.210,,Unknown,Glenn,5-021.51,Corning,1100.00000,Observation,Part of a nested/multi-completion well,WCR2006-008205,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N02W01N001M,
495,22N02W01N002M,397836N1220461W002,GLE_01N002M screen interval 698 to 708 bgs,Screen: 698-708 ft,39.783564000,-122.046138000,NAD83,Unknown,159.210,,Unknown,Glenn,5-021.51,Corning,730.00000,Observation,Part of a nested/multi-completion well,WCR2006-008205,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N02W01N002M,
496,22N02W01N003M,397836N1220461W003,GLE_01N003M screen interval 209 to 367 bgs,Screen: 209-367 ft,39.783564000,-122.046138000,NAD83,Unknown,159.000,,Unknown,Glenn,5-021.51,Corning,440.00000,Observation,Part of a nested/multi-completion well,WCR2006-008205,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N02W01N003M,
497,22N02W01N004M,397836N1220461W004,GLE_01N004M screen interval 70 to 80 bgs,Screen: 70-80 ft,39.783564000,-122.046138000,NAD83,Unknown,159.210,,Unknown,Glenn,5-021.51,Corning,108.00000,Observation,Part of a nested/multi-completion well,WCR2006-008205,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N02W01N004M,
498,22N02W02J001M,397875N1220494W001,GLE_02J001M screen interval 800 to 1300 bgs,Screen: 800-1300 ft,39.787447000,-122.049408000,NAD83,Unknown,164.700,,Unknown,Glenn,5-021.51,Corning,1350.00000,Irrigation,Single Well,816288,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N02W02J001M,
499,22N02W15C002M,397634N1220771W001,GLE_15C002M screen interval 759 to 780 bgs,Screen: 759-780 ft,39.763431000,-122.077156000,NAD83,Unknown,189.300,,Unknown,Glenn,5-021.51,Corning,825.00000,Observation,Part of a nested/multi-completion well,WCR2003-009798,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N02W15C002M,
500,22N02W15C003M,397634N1220771W002,GLE_15C003M screen interval 370 to 380 bgs,Screen: 370-380 ft,39.763459000,-122.077139000,NAD83,Unknown,189.300,,Unknown,Glenn,5-021.51,Corning,422.00000,Observation,Part of a nested/multi-completion well,WCR2003-009797,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N02W15C003M,
